_id,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId.value,canRate,viewerRating,likeCount,publishedAt,updatedAt,label,afterNormalisasi
665189f294a2f3e28c752dc9,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,"<a href=""https://www.youtube.com/watch?v=1ZIGLm5cuDo&amp;t=273"">4:33</a><br><a href=""https://www.youtube.com/watch?v=1ZIGLm5cuDo&amp;t=293"">4:53</a><br>awas ada gledek<br>skip aja",awas gledek skip aja,@aruloneseason,https://yt3.ggpht.com/bnHOV5Mz0bmAqbNPGccZFVplkgm37JuubY9J68z5IriSce8IFxsB9Ejzz6ZdZFRkHRZQb5On=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aruloneseason,UCWDkm-mICqktL3RopXjpwzA,true,none,1,2020-09-17T01:12:32Z,2020-09-17T01:13:58Z,netral,awas gledek skip aja
665189f294a2f3e28c752eb5,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,evolusi youtuber,evolusi youtuber,@anggamaulanasaputra2017,https://yt3.ggpht.com/ytc/AIdro_nuIoWBtO14r7Df6hs5HVZ_XXAex0evHZcOPx-gTVlS2vU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@anggamaulanasaputra2017,UCYPyb422P7F5kObbWVPRaSQ,true,none,0,2016-12-19T02:29:19Z,2016-12-19T02:29:19Z,netral,evolusi youtuber
6651837620ee1df904ba4ae4,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,harus ada vang tara sama vang gema,ada bang tara sama bang gema,@ilhamputrangga21,https://yt3.ggpht.com/ytc/AIdro_k7H0zn6uAlcpPmnnt2xRQBlFL9PwAQzM1ldrPHlyvB1eA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ilhamputrangga21,UCaS9MalH3RdoK12L0gI93yw,true,none,0,2016-10-13T05:19:59Z,2016-10-13T05:19:59Z,netral,ada bang tara sama bang gema
6651a129ba72d8bf2eb58a11,UC-z1ubmS-iHMVr83EEwRS2g,IPZO85HFM4w,Keren merinding nontonnya,keren merinding tonton,@radiyotube4242,https://yt3.ggpht.com/0sygHvFleJaVK8InWX_HaL8KViRNp4JBkwCqSPu07TtCRElPiwfkbTb3yoyQ9_WUt0SjjZsJ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@radiyotube4242,UCSAgMuADFB2OjHeqshuuXGg,true,none,0,2021-12-31T04:44:26Z,2021-12-31T04:44:26Z,netral,keren merinding tonton
66519bf84bec1f5ab8644c60,UC-z1ubmS-iHMVr83EEwRS2g,LhYfsKc0_tA,Ngakak pak muh,ketawa pak muh,@silverspoon274,https://yt3.ggpht.com/QJRiaNGEIuJLvqfHJSPJ9BahhSVRJTz3XXc5c-xqjjmrqk8aKl4Kl936AjNv8cl69hJpYQKb=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@silverspoon274,UCff3qMk0GP9lj5gHCjLG21A,true,none,1,2021-01-01T09:04:00Z,2021-01-01T09:04:00Z,netral,ketawa pak muh
665189f294a2f3e28c752e8f,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,fathia agunggg ulala💞💞💞,fathia agung hahaha,@parkjimin-vv8di,https://yt3.ggpht.com/ytc/AIdro_lbbIgnrj10-xrySA1phmLw1RCrTJ_A13bC_xCKyNXWNw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@parkjimin-vv8di,UCltNRxw6Pr78voUs7YDLyaw,true,none,4,2016-12-20T03:58:31Z,2016-12-20T03:58:31Z,netral,fathia agung hahaha
66519bf84bec1f5ab8644a49,UC-z1ubmS-iHMVr83EEwRS2g,LhYfsKc0_tA,Lifni Sanders So COOOOOOOOOOOL,lifni sanders so cool,@farandlerony9167,https://yt3.ggpht.com/ytc/AIdro_l_yJTiJRADkISqZKEpqc0KPXI37SBj3uemZd7QzD2VvWk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@farandlerony9167,UC77FaASsRjs1I1yc2zbUucg,true,none,25,2020-12-31T09:00:38Z,2020-12-31T09:00:38Z,netral,lifni sanders so cool
66519bf84bec1f5ab8644e48,UC-z1ubmS-iHMVr83EEwRS2g,LhYfsKc0_tA,Itulah Indonesia<br>Akibat banyak goyang,indonesia akibat banyak goyang,@wendyhacker1966,https://yt3.ggpht.com/ytc/AIdro_lrK-EtlQRRrshr4QXxtVZrmGFeRXDfEerGqV1NIV-5NTA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@wendyhacker1966,UCXGCJzvoz7ayRe2JolW2Fyg,true,none,0,2020-12-29T12:28:15Z,2020-12-29T12:28:15Z,netral,indonesia akibat banyak goyang
665189f294a2f3e28c752e6a,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,Bikinin Video Youtube Rewind 2017 Donk.<br>Plssssss,bikin video youtube rewind dong plis,@u_i_azaki2983,https://yt3.ggpht.com/ytc/AIdro_nUuiAvWR4FfIMDpsDxWiFMDsLKX8iNnxcZeEE29osBwA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@u_i_azaki2983,UCxAJqhC3ANxp0HJzBgJ72_A,true,none,0,2017-12-08T06:43:39Z,2017-12-08T06:43:39Z,netral,bikin video youtube rewind dong plis
665189f294a2f3e28c7531f2,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,ada raditya dika dong hrsnya,raditya dika dong harus,@barorohelbariyah2048,https://yt3.ggpht.com/ytc/AIdro_ksptNxrsCsU8BSFUzsoPoETGB9Z_GGn_2p55bLUNg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@barorohelbariyah2048,UCVpoQnJzs-KZUBkogVISKsg,true,none,0,2016-12-18T12:55:42Z,2016-12-18T12:55:42Z,netral,raditya dika dong harus
66519bf84bec1f5ab8645016,UC-z1ubmS-iHMVr83EEwRS2g,LhYfsKc0_tA,KOK BELM TRENDING SIHHH,kok belum trending sih,@alyafebypriarti5239,https://yt3.ggpht.com/ytc/AIdro_n62QJRMZp1MhxSHGKapYLrZEqkc1D5cX2gqMYk9-MwWcc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alyafebypriarti5239,UCkImbW10GRO99Gfw0eBrqTw,true,none,0,2020-12-29T05:16:08Z,2020-12-29T05:16:08Z,netral,kok belum trending sih
6651962182f57e4e5420d58b,UC-z1ubmS-iHMVr83EEwRS2g,mCyITaDib7M,UZUMAKI KONTORO,uzumaki kontoro,@DedyHeadbangers93,https://yt3.ggpht.com/ytc/AIdro_ncf8-FiCu_WzG-AAWRD2vL8GkR1kf5jDwdOjpyRTqgXnw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@DedyHeadbangers93,UC2hXGOmHNS_dJR-VB2gApgA,true,none,0,2018-12-14T15:44:07Z,2018-12-14T15:44:07Z,netral,uzumaki kontoro
665189f294a2f3e28c752cc4,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,"<a href=""https://www.youtube.com/watch?v=1ZIGLm5cuDo&amp;t=331"">5:31</a> itu ka REGI saya tau itu",ka regi tau,@boedy_noeg,https://yt3.ggpht.com/ytc/AIdro_lLBCh7NHgRCqxY8KjDj_YPXF5pydQyLLcXLeDLiESeLe8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@boedy_noeg,UClRwA0Phbl6yb7TeL29yxvQ,true,none,0,2017-01-19T15:42:11Z,2017-01-19T15:42:11Z,netral,ka regi tau
6651837620ee1df904ba4bc1,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Rich briann!!!,rich brian,@Burako777,https://yt3.ggpht.com/I4JHHQh77jW4RJf-WxxQNuu_L44TKECRs8RXnY34P2IvR5psLspHLgKuYP7ISubxoaRyLb7Tpf0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Burako777,UC1dyysaFtMK-Ik9tf28pFqw,true,none,1,2024-01-16T00:39:01Z,2024-01-16T00:39:01Z,netral,rich brian
6651a6a8c14ed2b8f48641a9,UC-z1ubmS-iHMVr83EEwRS2g,Q5vQawTFJ0I,Anjirttt gokillllllll 🎉,anjir gokil,@adamnuradiatma6320,https://yt3.ggpht.com/ytc/AIdro_n1jN_evopGLg1y1Yr9G-0dXsb9Z5Nfgc9CohMwtePcNA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@adamnuradiatma6320,UCPOboSJXrW2ZV6zIVyOl4tA,true,none,0,2024-01-13T16:57:31Z,2024-01-13T16:57:31Z,netral,anjir gokil
66519bf84bec1f5ab86449a0,UC-z1ubmS-iHMVr83EEwRS2g,LhYfsKc0_tA,٩(ര̀ᴗര́)ᵇʸᵉ Captain YouTube Indonesian :),captain youtube indonesian,@felixchristiano0761,https://yt3.ggpht.com/evTtcyTyjGaq-T2PCoHr4RGr7HmrUEq5kHv0876q3yRVT-n3ggN3YIqhLNI7X1UunSTiSApozXk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@felixchristiano0761,UCfolP5JGl3phXnKRIgUmtYQ,true,none,41,2020-12-30T07:42:29Z,2020-12-30T07:42:29Z,netral,captain youtube indonesian
6651837620ee1df904ba4e82,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,30 Desember 2021?,desember,@018_muhrifkynurramadhan9,https://yt3.ggpht.com/ytc/AIdro_mZ0xMN1Y3zFD3IthEqYa8bGSafZYQ17ummCghU-08v51g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@018_muhrifkynurramadhan9,UC3aCVNRu2LaLpKsMadKYt4w,true,none,0,2021-12-30T13:53:58Z,2021-12-30T13:53:58Z,netral,desember
6651a6a8c14ed2b8f486416d,UC-z1ubmS-iHMVr83EEwRS2g,Q5vQawTFJ0I,WAAAA ADA KA IAAAAAA🤩🤩🤩🤩🤩,wa ka,@EPIVLOG00,https://yt3.ggpht.com/PHr7n7c205Ar5-K29P2RF-QGdsmhYooJ11hbHgHAqI_x1IkYITClLzivz0Vm0F9F0HN8octISg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@EPIVLOG00,UCYz1n-SbvReJdftiWHAsP5Q,true,none,0,2024-01-15T17:01:14Z,2024-01-15T17:01:14Z,netral,wa ka
665189f294a2f3e28c752dfa,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,Ada samsoleseee jugaaaa,samsolese,@meidipane6575,https://yt3.ggpht.com/ytc/AIdro_nkTZNXworpY3c_AMT7YkAA6Fpc7X2t70krr_INY8ypX7A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@meidipane6575,UCITjUvxhjZgo38-OEAlxAIQ,true,none,0,2021-01-04T19:55:02Z,2021-01-04T19:55:02Z,netral,samsolese
6651837620ee1df904ba4bfa,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Baju pink tadi sopo yo?,baju pink tadi siapa iya,@mediaonline311,https://yt3.ggpht.com/QRr1EYg9lduJ8harM7gnMm7pCd63KlvwOF_Ku2UDKrfCcoisxW1k0btbva15GmcdY-tvfHM_1Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mediaonline311,UCup9-GcHHn--jzmBxc2447w,true,none,1,2022-09-05T03:20:07Z,2022-09-05T03:20:07Z,netral,baju pink tadi siapa iya
6651962182f57e4e5420d6d3,UC-z1ubmS-iHMVr83EEwRS2g,mCyITaDib7M,Kurang Blackpink nih:(,kurang blackpink nih,@hopefulromantic.,https://yt3.ggpht.com/ytc/AIdro_nBRecwDHs2gOgziVzGCM_tWk9OqGgravNuCvwCfKCH0xQa=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@hopefulromantic.,UCjdyBBQCh8Yoc48CJmhFFxA,true,none,3,2018-12-15T00:23:55Z,2018-12-15T00:23:55Z,netral,kurang blackpink nih
66519bf84bec1f5ab8644de4,UC-z1ubmS-iHMVr83EEwRS2g,LhYfsKc0_tA,Trendingiiiiin guys..,trending kawan,@sisisasa2450,https://yt3.ggpht.com/ytc/AIdro_lxYP5Dd1Y9KLnSKFGAhskA3JC90jRYCLZZNxTdHJE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sisisasa2450,UCmHO54db7-pqcaYZ0obxxdw,true,none,2,2020-12-30T12:52:27Z,2020-12-30T12:52:27Z,netral,trending kawan
6651837620ee1df904ba4c17,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Gilaaa ini YTRID PALING KEREENNN SIHH GOKILL..,gila youtube rewind indonesia paling keren sih gokil,@haquehaque4027,https://yt3.ggpht.com/ytc/AIdro_k3OLcMQwOtZtxZBzfz4DJvMLChdYA2TVtFNH2ecKYXjA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@haquehaque4027,UCK-FToeQmqg73BGN6FxYqIw,true,none,1,2018-12-15T15:20:46Z,2018-12-15T15:20:46Z,netral,gila youtube rewind indonesia paling keren sih gokil
6651a6a8c14ed2b8f4863f32,UC-z1ubmS-iHMVr83EEwRS2g,Q5vQawTFJ0I,Kesini gara2 ada kak ria SW 😍🥰,kesini gara kak ria sw,@faridhchairuloey1303,https://yt3.ggpht.com/ytc/AIdro_n1-SvIWGIXN1tFm8bu8xk5m_AX0SdR_7HnpQydM8_JYBg3=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@faridhchairuloey1303,UCr4UHbkTMDF93zKmzN6QSvw,true,none,0,2024-01-16T14:44:12Z,2024-01-16T14:44:12Z,netral,kesini gara kak ria sw
6651962182f57e4e5420d2f3,UC-z1ubmS-iHMVr83EEwRS2g,mCyITaDib7M,Apenjer mana?,avengers mana,@novalhulu5963,https://yt3.ggpht.com/ytc/AIdro_lRT-rpLVX5WzjqChymeWesFSUTnIzikYO1vbpFX9SBPA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@novalhulu5963,UCfikHcqlGga8QIHr2la7RXA,true,none,0,2018-12-14T15:41:14Z,2018-12-14T15:41:14Z,netral,avengers mana
6651837620ee1df904ba4ca5,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"Judul musik yg di menit <a href=""https://www.youtube.com/watch?v=fNX6Gu2F7A8&amp;t=203"">3:23</a> apaan ya gaes?",judul musik di menit apa kawan,@bobbyagussetiawan3617,https://yt3.ggpht.com/ytc/AIdro_nRWxLqI5NThdtYQp5biv--Bkj3NJgbyplm99jd0nc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bobbyagussetiawan3617,UCZIytOD2ZvOXnZK_R0B7cmA,true,none,0,2016-01-13T08:12:52Z,2016-01-13T08:12:52Z,netral,judul musik di menit apa kawan
665189f294a2f3e28c753211,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,Siapa yg nonton bulan agustus angkat kaki 😂😄,siapa tonton bulan agustus angkat kaki,@pikatukituk4312,https://yt3.ggpht.com/ytc/AIdro_kMJUe1cbcKLKegAE1zFQLbanR09vZsRUHnWlPp2Uk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@pikatukituk4312,UCT4pqG2N7DqT1jlmZTCD5VQ,true,none,0,2019-09-01T07:01:45Z,2019-09-01T07:01:45Z,netral,siapa tonton bulan agustus angkat kaki
665189f294a2f3e28c75305f,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,kalau  tahun  2020 ?,kalau tahun,@alpha.m7942,https://yt3.ggpht.com/ytc/AIdro_ne--fIhGwnqtrLBNZvMqCwMsCDOBLnpEmjS6hA2Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alpha.m7942,UCp3H-IgTfYmMY5FX-RNjnuQ,true,none,0,2019-08-02T06:26:11Z,2019-08-02T06:26:11Z,netral,kalau tahun
6651962182f57e4e5420d4d5,UC-z1ubmS-iHMVr83EEwRS2g,mCyITaDib7M,pertamax,pertama,@alfa8762,https://yt3.ggpht.com/ytc/AIdro_lrR6mrPdCJpn2NuUDvh6zlM495H5sv83h1nXIkJxc678-5=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alfa8762,UClnq8c0W7gCfk43tSviYFdQ,true,none,0,2018-12-14T17:13:44Z,2018-12-14T17:13:44Z,netral,pertama
6651837620ee1df904ba4ebd,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,YouTube rewind indonesia 2016 3 menit lgii 😀😀,youtube rewind indonesia menit lagi,@mrzmotovlog1165,https://yt3.ggpht.com/ytc/AIdro_mwI2ApW42t0xNzO4bGwwVnosBEtZNFMjBUJsHQ8iulGJQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mrzmotovlog1165,UCy_7cZU0SE1QRvF_Zp_VfLg,true,none,0,2016-12-18T11:58:22Z,2016-12-18T11:58:22Z,netral,youtube rewind indonesia menit lagi
6651a6a8c14ed2b8f4863f02,UC-z1ubmS-iHMVr83EEwRS2g,Q5vQawTFJ0I,"<a href=""https://www.youtube.com/watch?v=Q5vQawTFJ0I&amp;t=579"">9:39</a> mirip prank jadi gembel",mirip prank jadi gembel,@alfredseda3289,https://yt3.ggpht.com/ytc/AIdro_lMWuD02RJYY2IPJfuGuF0B_F2v37FsQGwJ92NB0WtQFA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alfredseda3289,UCMElvYlDa5R8Lv9EiKUT75Q,true,none,0,2024-01-16T16:35:51Z,2024-01-16T16:35:51Z,netral,mirip prank jadi gembel
6651962182f57e4e5420d4a5,UC-z1ubmS-iHMVr83EEwRS2g,mCyITaDib7M,M. RO = MOHAMAD REZA OKTOVIAN,ro mohammad reza oktovian,@baskorotv9598,https://yt3.ggpht.com/ytc/AIdro_mbd3FLHeG4nLoholT5JP6yXQiydObT4-ZPhgBUcvoa9Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@baskorotv9598,UCWWEPUMTEdeULDo_mNaF16w,true,none,0,2018-12-15T10:01:14Z,2018-12-15T10:01:14Z,netral,ro mohammad reza oktovian
66519bf84bec1f5ab8644ff7,UC-z1ubmS-iHMVr83EEwRS2g,LhYfsKc0_tA,Merinding woyyy😭✊✊✊,merinding loh,@kntang1003,https://yt3.ggpht.com/ytc/AIdro_ksQQl2B9h3YStUGVnbkEBwQ17nquLWhFzYP0HbtW3Fg4xF0T91e_MyLGpXuaKOx1LlOQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@kntang1003,UCk-azmC81SLapNUNlyD89uw,true,none,1,2021-01-09T07:24:59Z,2021-01-09T07:24:59Z,netral,merinding loh
665189f294a2f3e28c752c00,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,Nonton sambil nunggu yt rewind 2020,tonton nunggu youtube rewind,@Mardvxx,https://yt3.ggpht.com/Obiu28M-sTKWY1wB9CxT215h2Wxmtl9CR3Ku_8OhORWQYAzJwYzs9mu-e2rfhsD8EZctGad0PA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Mardvxx,UC1-Dkv5W8Z1DUtR6QTsPDzQ,true,none,0,2020-12-28T12:27:51Z,2020-12-28T12:27:51Z,netral,tonton nunggu youtube rewind
6651962182f57e4e5420d57a,UC-z1ubmS-iHMVr83EEwRS2g,mCyITaDib7M,Agung hapsah aja yang urus nanti,agung hapsah aja urus,@ordinarypeople5462,https://yt3.ggpht.com/ytc/AIdro_llR7MhJTY5X7etAoelUcbXp4HlcO7b0p0BuTtyqErABm8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ordinarypeople5462,UCHv04qdL-NdW7YBd3fiM7LQ,true,none,0,2018-12-17T14:16:22Z,2018-12-17T14:16:22Z,netral,agung hapsah aja urus
6651a129ba72d8bf2eb5875d,UC-z1ubmS-iHMVr83EEwRS2g,IPZO85HFM4w,Trending,trending,@diodharmaesa5006,https://yt3.ggpht.com/ytc/AIdro_lZBjQ2MOQP_Y_0bByi62HLdbIXmh2cOGrExJ3YwZ2zVUc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@diodharmaesa5006,UCv6PjKy5Bts5M5bgbK2fJrA,true,none,0,2022-01-06T08:51:13Z,2022-01-06T08:51:13Z,netral,trending
66519bf84bec1f5ab86449a1,UC-z1ubmS-iHMVr83EEwRS2g,LhYfsKc0_tA,Mbak beli sate,mbak beli sate,@TANPANAMA-bg6sf,https://yt3.ggpht.com/ubU4iyFCjtksiJ1efHTEshtV2C3v-IpDRtsc_evNbpzZwFIG08kpZjGqoi1pe1TzqG3zZzR2Nw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TANPANAMA-bg6sf,UCsZ-uwWGPoDV0GgnFwXWjJg,true,none,0,2020-12-29T03:41:55Z,2020-12-29T03:41:55Z,netral,mbak beli sate
6651837620ee1df904ba4daa,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,ajak pak jokowi dong...,ajak pak jokowi dong,@athirilard3347,https://yt3.ggpht.com/ytc/AIdro_ljBzhBIvjA_HGSD5uqzud0_APUPryVvbElkqDpeicKgYo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@athirilard3347,UChbmOixzyDvpTDH9_zuiSCA,true,none,0,2016-08-14T13:47:44Z,2016-08-14T13:47:44Z,netral,ajak pak jokowi dong
6651837620ee1df904ba4a24,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Kangen masa masa ini😢,kangen masa masa,@namiralabitha3851,https://yt3.ggpht.com/ytc/AIdro_niB0eeDtDoWKcR9SUspDEs1_rNtXKUrM9apl3WH88CFfE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@namiralabitha3851,UCjLn1nWMJmyKxGz79iSJ2-A,true,none,0,2020-11-03T05:04:23Z,2020-11-03T05:04:23Z,netral,kangen masa masa
6651837620ee1df904ba4a53,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"Nostalgia dulu ye kan, sebelum youtube rewind 2020🔥",nostalgia dulu ye kan youtube rewind,@DeoNsan,https://yt3.ggpht.com/HKoPgUic8WckyJUyFFGyYJMjiJxc00OpI6yO-SNf5tXCKLTpTBzduwD4-Vh9zDsMVg1qrhU_=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@DeoNsan,UCUBFcQROXSwUGy7uSFFpO6Q,true,none,5,2020-12-28T07:05:32Z,2020-12-28T07:05:32Z,netral,nostalgia dulu ye kan youtube rewind
6651a129ba72d8bf2eb58342,UC-z1ubmS-iHMVr83EEwRS2g,IPZO85HFM4w,Ada salam dari Binjai wkwk,salam binjai hahaha,@nurilmubin9092,https://yt3.ggpht.com/ytc/AIdro_kaJUx51UzSBaOG9Cfcjn81uV64HQomvM824A9nFh8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@nurilmubin9092,UCNXvI6IzOP2Vmlidkw1V2OA,true,none,0,2021-12-30T23:21:11Z,2021-12-30T23:21:11Z,netral,salam binjai hahaha
66519bf84bec1f5ab8644b84,UC-z1ubmS-iHMVr83EEwRS2g,LhYfsKc0_tA,Betah amat di trending no 1 nic 😂,betah di trending tidak nih,@muhamadzaelani9363,https://yt3.ggpht.com/ytc/AIdro_lLzS0IVRkixqymcfVy5nk0J1W5yolNCVg-TUeNaoJYOw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@muhamadzaelani9363,UC9STT64EGmqQHaKLmzS32ZA,true,none,1,2021-01-02T19:36:08Z,2021-01-02T19:36:08Z,netral,betah di trending tidak nih
6651962182f57e4e5420d674,UC-z1ubmS-iHMVr83EEwRS2g,mCyITaDib7M,Hey Tayo Gk Ada Apa??,hai tayo tidak apa,@fauzibeyy8625,https://yt3.ggpht.com/ytc/AIdro_kTPdS74tzrtc4KfFZ8Lp0ly779VtCUlD8LAgmnAUe3=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fauzibeyy8625,UCMe5P6qKRs_zR1Q6FtAYSkw,true,none,4,2018-12-14T23:24:26Z,2018-12-14T23:24:26Z,netral,hai tayo tidak apa
665189f294a2f3e28c752c33,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,Yang gua suka di youtube rewind 2018 cuma agung hapsahnya jadi lebih💕💕,gua suka youtube rewind cuma agung hapsah jadi lebih,@fwn4996,https://yt3.ggpht.com/ytc/AIdro_npWfNyvo6P9MlaY4MVZwWCmIztx4KfOK-XyqlLrfzHmGc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fwn4996,UCraX19Yvg3yKDUC5r1q3qsg,true,none,0,2018-12-16T01:15:23Z,2018-12-16T01:15:23Z,netral,gua suka youtube rewind cuma agung hapsah jadi lebih
6651962182f57e4e5420d859,UC-z1ubmS-iHMVr83EEwRS2g,mCyITaDib7M,Ni baru kanker,ni baru kanker,@akmalfauzan9221,https://yt3.ggpht.com/ytc/AIdro_kcwjc9HrXAChglVAXcH7PzDWXqkvbtWdIr2ewO4cf1fcQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@akmalfauzan9221,UC1ZPXopnKnDFDZV-zKbbCOQ,true,none,0,2018-12-20T11:50:08Z,2018-12-20T11:50:08Z,netral,ni baru kanker
6651962182f57e4e5420d4b9,UC-z1ubmS-iHMVr83EEwRS2g,mCyITaDib7M,Ahsiap,ah siap,@haisay8441,https://yt3.ggpht.com/ytc/AIdro_kyIdVwFYWB6Rm_CXFwBfBcqdwOfy5TVSGTV9TWmNm1kfo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@haisay8441,UCWCLgX6hEZCDe23hg0oGeKA,true,none,1,2020-12-29T07:03:01Z,2020-12-29T07:03:01Z,netral,ah siap
665189f294a2f3e28c752b4a,UC-z1ubmS-iHMVr83EEwRS2g,1ZIGLm5cuDo,apa gue doang yg suka bgt mashup an yg di part ka jo sama bayu skak?,apa gue doang suka sangat mashup an di part ka jo sama bayu skak,@rizkamaulidya4864,https://yt3.ggpht.com/ytc/AIdro_n6JpDjLhoB8DMUCkIbAfLJhqCKEG8tP1uO_Y5hD5bAiRI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rizkamaulidya4864,UCDmQdXM235Q_y0s5ZbAmxtA,true,none,0,2018-12-16T00:14:25Z,2018-12-16T00:14:25Z,netral,apa gue doang suka sangat mashup an di part ka jo sama bayu skak
6651a129ba72d8bf2eb58774,UC-z1ubmS-iHMVr83EEwRS2g,IPZO85HFM4w,Untung gada attanya.,untung gada atanya,@davidtambunan4266,https://yt3.ggpht.com/ytc/AIdro_ktWuI0w4OceFDv500RZ1IzVrRwlqie2BywwJJC1X-zWZI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@davidtambunan4266,UC9_H-E7hhtGD_l8BN5s15RA,true,none,0,2022-01-06T04:16:48Z,2022-01-06T04:16:48Z,netral,untung gada atanya
6651962182f57e4e5420d897,UC-z1ubmS-iHMVr83EEwRS2g,mCyITaDib7M,Gua Abis Nonton Rewind Indonesia 2021<br>Gegara Kangen,gua abis tonton rewind indonesia gara gara kangen,@jokerperasaan8507,https://yt3.ggpht.com/ytc/AIdro_mzZsaz5-NPnorijfMn3SArKPU2Yd0uFqhUEuIrVgHsxw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jokerperasaan8507,UCRnmkgq8kG7j9uKq-f4tecg,true,none,0,2022-01-03T05:25:42Z,2022-01-03T05:25:42Z,netral,gua abis tonton rewind indonesia gara gara kangen
